,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code
363,363,95489,95489,704,1000002305,Mountrail-williams Elc Coop,PO Box 1346,,Williston,ND,58802.0,USA,7015723765.0,,https://mwec.com/,70544-000,Electric Companies,1984-01-01 00:00:00,,False,NR,0.0,40.0,0.0,False,Small,False,2023-01-30 08:34:00,Search,200
571,571,95723,95723,704,1000003711,MTM Home Care Services LLC,571 Lake Ridge Drive ,,Shoreview ,MN,55126.0,USA,6517667757.0,,https://opencorporates.com/companies/us_mn/761b28f1-2619-e211-bc43-001ec94ffe7f,85296-100,Senior Home Care,2012-10-17 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-30 08:29:00,Search,200
1076,1076,96279,96279,704,1000005792,Granite City Pawnshop,424 E Saint Germain St,,Saint Cloud,MN,56304.0,USA,3202527736.0,,https://www.shooting.org/dealers/minnesota/saint-cloud/granite-city-pawn-shop,50626-000,Surplus & Salvage Merchandise,1984-01-01 00:00:00,2016-10-24 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2019-12-20 03:58:00,Search,200
561,561,95713,95713,704,1000003634,Manley Brothers Moving & Storage,3459 Washington Drive,,Eagan,MN,55122.0,USA,9526839525.0,,https://www.bizapedia.com/mn/manley-brothers-moving-and-storage-llc.html,61064-000,Moving & Storage Company,,2019-11-19 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-11-21 08:39:00,Search,200
351,351,95477,95477,704,1000002212,Travel Agents International,PO Box 59159,,Minneapolis,MN,55459.0,USA,,,https://kevsbest.com/best-travel-agencies-in-minneapolis-mn/,70632-100,Online Travel Agency,2016-06-23 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-07-31 04:37:00,Search,200
955,955,96154,96154,704,1000005422,George R Dingmann Construction,403 11th St N,,Cold Spring,MN,56320.0,USA,3206858586.0,,https://opencorporates.com/companies/us_mn/f317836d-93d4-e011-a886-001ec94ffe7f,10035-000,Contractors - General,2009-03-03 00:00:00,,False,A+,100.0,,0.0,False,Micro-small,False,2020-09-04 04:07:00,Search,200
915,915,96112,96112,704,1000005290,"Above N Beyond Aviation, LLC",10021 Highway 256,,Antler,ND,58711.0,USA,7017566954.0,,https://aboveaviation.com/,65000-000,Aircraft Fixed Based Operator,2015-05-06 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-03-06 04:08:00,Search,200
842,842,96037,96037,704,1000005064,Brian Jorgenson Construction LLC,24319 Sophus Anderson Rd,,Fergus Falls,MN,56537.0,USA,2182057885.0,,https://opencorporates.com/companies/us_mn/1520b837-93d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,1991-12-30 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-05 08:42:00,Search,200
336,336,95462,95462,704,1000002128,Kick N Fit Gym,16 1st St NW,,Tioga,ND,58852.0,USA,7016645425.0,,https://www.facebook.com/KicknfitGym/,60430-000,Health Clubs,2008-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2023-01-30 08:34:00,Search,200
1338,1338,96554,96554,704,1000006687,Precision Pilates Studio LLC,8075 161st ave s ,,Barney,ND,58008.0,USA,7012101065.0,,https://precisionpilatesplus.com/,60353-100,Pilates,2016-03-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-11-03 04:19:00,Search,200
1311,1311,96526,96526,704,1000006612,Big Ben Construction,209 3rd St S,,New Rockford,ND,58356.0,USA,7013020371.0,,https://www.cityofnewrockford.com/index.asp?SEC=6B36E257-F4AC-46E5-B01E-F7396955DB48&Type=B_BASIC,10019-000,Carpenters,2005-02-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-08 08:55:00,Search,200
866,866,96061,96061,704,1000005112,Tarell A Friedley Attorney,6391 129th St W,,Saint Paul,MN,55124.0,USA,9528912100.0,,https://mitchellhamline.edu/biographies/person/tarell-friedley/,60075-000,Attorneys & Lawyers,1997-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2023-02-05 08:42:00,Search,200
1106,1106,96309,96309,704,1000005884,Dave Witthus Construction LLC,6293 100th St,,Glencoe,MN,55336.0,USA,3205101617.0,,https://homeflock.com/contractor/12517376,10177-000,Construction & Remodeling Services,2009-03-23 00:00:00,,False,A+,97.0,1.0,0.0,False,Micro-small,False,2022-11-20 08:59:00,Search,200
1325,1325,96540,96540,704,1000006652,Prairie Frame Shop,330 Central Ave N Ste 1,,Valley City,ND,58072.0,USA,7018454704.0,,https://www.instagram.com/prairieframeshop/?hl=en,50495-000,Picture Frames - Dealers,2010-11-15 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-06-21 03:49:00,Search,200
42,42,95167,95167,704,1000000110,North Central Construction LLC,33837 Helium St NW,,Cambridge,MN,55008.0,USA,7636914240.0,,https://nccbuilds.com/,10035-000,Contractors - General,2015-05-21 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-16 08:14:00,Search,200
1263,1263,96477,96477,704,1000006376,"Alliance Business Ventures, Inc.",1239 Deerfield Drive,,Saint Paul,MN,55119.0,USA,6513031933.0,,https://stpdowntownalliance.org/wp-content/uploads/2021/03/East-Team-Pitch-Book.pdf,10035-000,Contractors - General,1993-04-13 00:00:00,2017-02-27 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-03-02 04:00:00,Search,200
616,616,95769,95769,704,1000003872,Adams Painting,8001 12th Ave S Apt 214,,Minneapolis,MN,55425.0,USA,9528530151.0,,https://www.facebook.com/Adams-Painting-Company-928224907268109/,10095-000,Painting Contractors,,2019-12-09 00:00:00,False,NR,0.0,,,False,Micro-small,False,2019-12-10 04:14:00,Search,200
721,721,95913,95913,704,1000004751,Celebration Party & Gifts,122 S Broadway Ave,,Albert Lea,MN,56007.0,USA,5073737746.0,,https://russellsadventures.com/celebrations-party-gifts/,50480-000,Party Supplies,2009-12-16 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-23 08:35:00,Search,200
1304,1304,96518,96518,704,1000006598,Barlow Construction & Home Improvement LLC,1722 1st St SE,,Minot,ND,58701.0,USA,7018330402.0,,https://opencorporates.com/companies/us_nd/0000109504,10035-000,Contractors - General,2011-08-17 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-08 08:55:00,Search,200
238,238,95364,95364,704,1000001769,Mr Tune-up,5602 Cedar Ave S,,Minneapolis,MN,55417.0,USA,6128271605.0,,https://www.showmelocal.com/profile.aspx?bid=1255394,60103-000,Auto Repair & Service,,2016-05-26 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-05-27 04:16:00,Search,200
691,691,95883,95883,704,1000004611,"Stifel, Nicolaus & Company",1010 W Saint Germain St Ste 400,,Saint Cloud,MN,56301.0,USA,3202531300.0,,http://www.stifel.com/branch/mn/st-cloud,20085-000,Financial Services,1983-07-15 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-09-02 03:56:00,Search,200
163,163,95288,95288,704,1000001517,Kearney Properties Cottage,Lake Washington,,Madison Lake,MN,56063.0,USA,5072433533.0,,https://www.us-info.com/en/usa/kearney_properties_cottage/madison_lake/USMN100038971-5072433533/businessdetails.aspx,60729-000,Real Estate,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
1329,1329,96544,96544,704,1000006660,Riverside Gardens,322 2nd ave,,Kathryn,ND,58049.0,USA,7018450233.0,,https://m.facebook.com/CharleasGardens/photos/a.1964715793757530/3386702751558820/,50503-000,Plants - Retail,2005-03-19 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-05-17 03:59:00,Search,200
241,241,95367,95367,704,1000001782,Midwest Tel Co,109 2nd Ave,,Miltona,MN,56354.0,USA,2189432223.0,,https://www.dandb.com/businessdirectory/midwestcommunications-miltona-mn-20173738.html,70618-000,Telephone Communications,2008-01-01 00:00:00,2016-06-01 00:00:00,False,NR,0.0,3.0,0.0,False,Micro-small,False,2020-01-31 04:26:00,Search,200
46,46,95171,95171,704,1000000116,McGough Construction Warehouse,1826 1/2 Buerkle Rd,,Saint Paul,MN,55110.0,USA,6517733808.0,,https://www.mcgough.com/,70644-000,Warehouses - Merchandise,2010-01-01 00:00:00,,False,NR,0.0,4.0,0.0,False,Micro-small,False,2022-04-13 08:07:00,Search,200
693,693,95885,95885,704,1000004619,Thelen Advertising,703 W Saint Germain St,,Saint Cloud,MN,56301.0,USA,3202536510.0,,https://www.sctimes.com/story/money/2016/12/05/st-clouds-thelen-advertising-closes/95004436/,60010-000,Advertising Agencies & Counselors,2011-02-04 00:00:00,2016-12-05 00:00:00,False,NR,0.0,12.0,0.0,False,Micro-small,False,2019-12-09 04:09:00,Search,200
1099,1099,96302,96302,704,1000005867,Pederson and Pederson Law Firm,24 Colfax Ave SW,,Wadena,MN,56482.0,USA,2186311228.0,,http://www.legaldirectories.com/Pederson-amp-Pederson-P-A-28594-Frm.aspx,60075-000,Attorneys & Lawyers,1985-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-24 08:58:00,Search,200
1176,1176,96379,96379,704,1000006073,Turtle River Basement,2770 20th Ave NE,,Arvilla,ND,58214.0,USA,7015944200.0,,https://waterdata.usgs.gov/monitoring-location/05082625/,50192-000,Craft Galleries & Dealers,2011-10-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-10-09 05:09:00,Search,200
1161,1161,96364,96364,704,1000006010,Jamie Colsch Construction,216 N Kingston St,,Caledonia,MN,55921.0,USA,5076965123.0,,https://homeflock.com/dir-contractors/General+Contractors/Caledonia+MN,10177-000,Construction & Remodeling Services,2002-07-08 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-01-04 04:16:00,Search,200
931,931,96129,96129,704,1000005354,Creative Touch Painting and Decorating LLC,6864 Xanthus Ln N,,Osseo,MN,55311.0,USA,6123099742.0,,https://app.mykukun.com/contractor/profile/Creative-Touch-Painting-And-Decorating-Llc-864026,10095-000,Painting Contractors,2005-06-13 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
766,766,95958,95958,704,1000004937,Gorman General Contracting,PO Box 1172,,Minot,ND,58702.0,USA,7017212762.0,,https://attorneygeneral.nd.gov/sites/ag/files/documents/RecentActions/2020-01-17-CD-GormanContracting.pdf,10177-000,Construction & Remodeling Services,2015-06-22 00:00:00,,False,F,26.47,1.0,0.0,False,Micro-small,False,2020-03-10 04:10:00,Search,200
446,446,95596,95596,704,1000002933,Graves Construction,Po Box 67,,Renville,MN,56284.0,USA,3203293735.0,,https://www.finduslocal.com/chimney-fireplace-and-stove-installation/minnesota/renville/graves-construction_po-box-67/,10089-000,Mason Contractors,,,False,NR,0.0,,0.0,False,Micro-small,False,2020-12-05 04:10:00,Search,200
727,727,95919,95919,704,1000004771,"Heritage Arts & Gifts, LLC",103 5th St S,,Walker,MN,56484.0,USA,2185473501.0,,https://www.facebook.com/heritageartsandgifts/,50310-000,Gift Shops,1967-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2023-01-21 08:56:00,Search,200
1252,1252,96466,96466,704,1000006339,Sure Step Inc,1065 53rd Ave NE,,Minneapolis,MN,55432.0,USA,7635711769.0,,https://www.safestep.com/,50178-100,Concrete - Stamped & Decorative,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-24 08:58:00,Search,200
972,972,96171,96171,704,1000005461,Tonn Custom Construction Inc,6354 Gopher Blvd N,,Oakdale,MN,55128.0,USA,6517317517.0,,https://www.bizapedia.com/mn/tonn-custom-construction-inc.html,10177-000,Construction & Remodeling Services,1999-08-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-10-18 03:53:00,Search,200
454,454,95604,95604,704,1000002951,Hampton Inn-Alexandria,2705 S Broadway St,,Alexandria,MN,56308.0,USA,3207633773.0,,https://www.hilton.com/en/hotels/wasaxhx-hampton-suites-alexandria-old-town-area-south/,60447-000,Hotels,2010-08-30 00:00:00,,False,A+,100.0,25.0,0.0,False,Micro-small,False,2020-01-31 04:26:00,Search,200
939,939,96138,96138,704,1000005388,Live Healthy Pain Centers,7300 147th St W Ste 304,,Apple Valley,MN,55124.0,USA,6123617781.0,,https://medicals-health.com/Minnesota/Apple_Valley/Live_Healthy_Pain_CentersApple_Valley,60218-300,Clinics - Pain Management,2016-07-11 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-05-19 16:09:00,Search,200
919,919,96116,96116,704,1000005303,"Quaal Dairy, LLC",32462 250th st,,Underwood,MN,56586.0,USA,2188266292.0,,https://www.facebook.com/profile.php?id=100038899093310,00128-000,Farms,2003-10-08 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2020-12-02 04:43:00,Search,200
687,687,95878,95878,704,1000004558,Dennis Knutson Store,PO Box 339,,Bagley,MN,56621.0,USA,2186572391.0,,https://www.showmelocal.com/profile.aspx?bid=1170808,50322-000,Grocers - Retail,,2015-11-02 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2018-11-05 03:54:00,Search,200
442,442,95592,95592,704,1000002921,BSN Sports,5263 Edina Industrial Blvd,,Edina,MN,55439.0,USA,3203630600.0,,https://sideline.bsnsports.com/schools/minnesota/edina/edina-high-school,50608-000,Sporting Goods - Retail,2003-01-01 00:00:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,2023-01-25 09:01:00,Search,200
612,612,95765,95765,704,1000003859,Cronin Construction,11021 County 77 SW,,Nisswa,MN,56468.0,USA,2188297573.0,,https://www.dandb.com/businessdirectory/croninconstructionllp-nisswa-mn-18554552.html,10035-000,Contractors - General,2010-08-30 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2023-01-28 08:47:00,Search,200
1132,1132,96335,96335,704,1000005941,Edgar&#39;s Painting LLC,7234 18th Ave S,,Richfield,MN,55423.0,USA,9523564016.0,,https://opencorporates.com/companies/us_mn/072a37e5-5464-e811-915f-00155d0deff0,10095-000,Painting Contractors,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-24 08:58:00,Search,200
360,360,95486,95486,704,1000002277,Redwood Gardens Preschool and Daycare LLC,108 Redwood Dr,,Apple Valley,MN,55124.0,USA,6083329520.0,,https://www.facebook.com/RedwoodGardensPreschool/,60199-000,Child Care Centers,2012-08-16 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-08 12:28:00,Search,200
783,783,95977,95977,704,1000004968,AJ 35 Properties Inc,4567 392nd St,,North Branch,MN,55056.0,USA,6512482584.0,,https://www.dandb.com/businessdirectory/a.j.35propertiesllc-northbranch-mn-1954880.html,60732-000,Property Management,2004-01-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-08-31 04:13:00,Search,200
1335,1335,96551,96551,704,1000006678,Valley Service LLC,325 9th ave sw,,Valley City,ND,58072.0,USA,7018451020.0,,https://www.facebook.com/valleyservice/,80339-000,Gasoline - Wholesale,2011-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-08-03 04:13:00,Search,200
1365,1365,96581,96581,704,1000006774,Berndt Builders Inc,37819 306th St,,Henderson,MN,56044.0,USA,5072483777.0,,https://www.dandb.com/businessdirectory/berndtbuildersinc-henderson-mn-23116630.html,10035-000,Contractors - General,2005-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-24 08:58:00,Search,200
1327,1327,96542,96542,704,1000006658,Oliver-Nathan Funeral Chapel,251 Central ave s,,Valley City,ND,58072.0,USA,7018452414.0,,https://www.olivernathanchapel.com/,62000-000,Funeral Homes,1996-04-10 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-10-30 05:35:00,Search,200
973,973,96172,96172,704,1000005463,"DD Innovations, Inc. ","7300 Innovations, Inc. ",,Edina,MN,55435.0,USA,6515837281.0,,http://ddinnovation.com/,85160-000,Biomedical Products - Research,1979-06-21 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-07-04 04:06:00,Search,200
1197,1197,96400,96400,704,1000006145,"Schultz Law Firm, PC",201 Main St S,,Minot,ND,58701.0,USA,7018525333.0,,https://worthingtonschultz.com/,60075-000,Attorneys & Lawyers,2012-07-01 00:00:00,2017-02-10 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-03 04:22:00,Search,200
227,227,95353,95353,704,1000001714,Dale's Food Pride Inc,13 1st St SW,,Hillsboro,ND,58045.0,USA,7016364662.0,,https://dalesfoodpride.com/,50322-000,Grocers - Retail,1991-01-01 00:00:00,2021-08-16 00:00:00,False,NR,0.0,14.0,0.0,False,Micro-small,False,2022-06-01 21:26:00,Search,200
1057,1057,96260,96260,704,1000005746,Emerson Food Market,2628 Emerson Ave N,,Minneapolis,MN,55411.0,USA,6125228553.0,,https://www.waze.com/live-map/directions/us/mn/minneapolis/emerson-food-market?to=place.ChIJGS6FxUcys1IRGdf37I483n8,50758-000,Grocery - Bulk Food Stores,1992-07-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-27 08:49:00,Search,200
1204,1204,96407,96407,704,1000006160,Cotton Wood Market LLC,1142 Garden Brook Dr,,Sauk Rapids,MN,56379.0,USA,3203090371.0,,https://www.zillow.com/homedetails/1475-Cottonwood-Rd-Saint-Cloud-MN-56303/74892192_zpid/,50272-000,Flea Markets,2015-03-26 00:00:00,2020-01-09 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-16 08:36:00,Search,200
1037,1037,96239,96239,704,1000005685,E & S Electronics,7809 DuPont Ave N,,Brooklyn Park,MN,55444.0,USA,7634649119.0,,https://www.bizapedia.com/mn/e-and-s-electronics.html,60323-000,Electronic Equipment & Suppliers - Service & Repair,1988-12-30 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2019-12-29 04:20:00,Search,200
1192,1192,96395,96395,704,1000006125,E J Shepherd Construction LLC,4461 219th Ln NW,,Anoka,MN,55303.0,USA,6192183762.0,,https://clustrmaps.com/a/7eldv/,10177-000,Construction & Remodeling Services,2015-04-21 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-01-04 04:16:00,Search,200
714,714,95906,95906,704,1000004731,DS Mullen Inc,1425 Sage Ln,,Shakopee,MN,55379.0,USA,6123820699.0,,https://clustrmaps.com/a/7iu18/,10095-200,Commercial Painting Contractor,2005-02-02 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-24 08:58:00,Search,200
1337,1337,96553,96553,704,1000006681,Valley Plains Equipment,4650 26th Ave S Ste E,,Fargo,ND,58104.0,USA,7012376000.0,,https://valleyplainsequipment.com/,80283-000,Farm Equipment,2013-06-14 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-08-03 04:13:00,Search,200
1022,1022,96224,96224,704,1000005624,Bargains & Blessings,1417 1st St S,,Willmar,MN,56201.0,USA,3202351213.0,,https://www.facebook.com/bargainsnblessings/,50655-000,Thrift Shops,2015-11-09 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-11-02 03:48:00,Search,200
75,75,95200,95200,704,1000000192,Red River Home Care,PO Box 6528,,Fargo,ND,58109.0,USA,7013535777.0,,https://www.hrrv.org/,60441-100,Home Health Services - Skilled,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:45:00,Search,200
314,314,95440,95440,704,1000002068,Lillemo Sewer Service,PO Box 411,,Isanti,MN,55040.0,USA,7634445902.0,,https://www.septic.com/septic-services/minnesota/isanti/lillemo-sewer-service/,10131-000,Sewer Contractors,2003-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
1065,1065,96268,96268,704,1000005757,REROOT Group,1350 Lagoon Ave Ste 900,,Minneapolis,MN,55408.0,USA,6514853635.0,,https://www.rerootgroup.com/,60729-102,Real Estate Agents,2012-06-07 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-02-28 04:21:00,Search,200
44,44,95169,95169,704,1000000112,Miller Greenscapes LLC,13730 Kinsel Rd,,Minnetonka,MN,55345.0,USA,6122203926.0,,http://millergreenscapes.com/home/,00155-000,Landscape Contractors,2010-01-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-04 08:07:00,Search,200
564,564,95716,95716,704,1000003674,Pivotal Properties,7375 Chester Ave,,Northfield,MN,55057.0,USA,9526522417.0,,https://opencorpdata.com/us-ia/442856,60732-000,Property Management,2012-05-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-28 08:48:00,Search,200
1191,1191,96394,96394,704,1000006124,Dickinson Dental Center PC,2 1st Street W #215,,Dickinson,ND,58601.0,USA,7014836999.0,,http://www.dickinsondentalcenter.com/,60289-000,Dentists,2000-05-12 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-12-30 04:59:00,Search,200
382,382,95508,95508,704,1000002514,Jack&#39;s of Watkins,241 Veterans Dr,,Watkins,MN,55389.0,USA,3207645345.0,,https://www.menupix.com/minnesota/restaurants/2301776/Jacks-Standard-Watkins-MN,50567-000,Service Stations - Gasoline & Oil,2006-01-01 00:00:00,,False,NR,0.0,15.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
82,82,95207,95207,704,1000000203,Lifestyle Lift,3440 Oleary Ln,,Saint Paul,MN,55123.0,USA,8773337354.0,,https://www.mnfacialplastics.com/procedures/face-neck-lift-minneapolis/,60684-000,"Physicians & Surgeons - Cosmetic, Plastic & Reconstructive Surgery",,2019-10-16 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2022-10-17 07:54:00,Search,200
