,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,contains_contacts_page,contains_business_name,contains_business_name_in_copyright,contains_social_media_links,contains_reviews_page,contains_zipCode,url_contains_phone_number,url_contains_email,manually_checked,url_is_review_page
298,704,1000003288,Austin Tobacco Shop,1004 18 Avenue North West,,Austin,MN,55912.0,USA,5074331603.0,,https://www.facebook.com/AustinTobacco/,50154-000,Cigar & Cigarette & Tobacco Dealers - Retail,,,False,NR,0.0,,0.0,False,Micro-small,False,2/17/2021 4:35,Search,,,,,,,,,0,
299,704,1000001746,A to Z Glass LLC,2079 Shale Ln,,Eagan,MN,55122.0,USA,6512746967.0,,https://www.yellowpages.com/eagan-mn/mip/a-to-z-glass-502772937,60990-000,"Auto Repair - Windshield, Glass Shops",9/20/2010 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/20/2022 8:59,Search,,,,,,,,,0,
300,704,1000006154,North Star Sportswear,5320 N Broadway,,Minot,ND,58703.0,USA,7018386547.0,,https://www.ncssportswear.com/,50608-000,Sporting Goods - Retail,7/22/1993 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/13/2019 4:12,Search,,,,,,,,,1,
301,704,1000006499,Stangel Stump Grinding,21914 Airport Rd,,Grand Rapids,MN,55744.0,USA,2183266962.0,,https://marketplace.apg-mn.com/places/view/24802/stangel_stump_grinding.html,85302-100,Stump Grinding,7/7/2014 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,7/20/2021 4:05,Search,,,,,,,,,0,
302,704,1000004801,Jack&#39;s All Trade Service,3404 Balsam St SW,,Prior Lake,MN,55372.0,USA,9522703074.0,,https://www.alljackstrades.com/contact,15035-000,Handyman Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/27/2023 9:09,Search,,,,,,,,,1,
303,704,1000001823,A Guy & A Squeegee,,,,,,,,,https://www.facebook.com/AGuyWithASqueegee/,60478-000,Janitor Service,6/1/2016 0:00,,False,NR,0.0,5.0,0.0,False,Micro-small,False,8/16/2022 8:20,Search,,,,,,,,,0,
304,704,1000002557,Pennock Civic Center,305 Dakota Ave NE,,Pennock,MN,56279.0,USA,3205999789.0,,https://www.cityofpennock.com/index.php/news/30-community-center-rental,60037-000,Amusement Parks & Places,1/1/2004 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/30/2023 8:33,Search,,,,,,,,,1,
305,704,1000005066,Brian Michels Development Inc,29211 44th St NE,,Belgrade,MN,56312.0,USA,3208949108.0,,https://www.visualvisitor.com/companies/1456178/brian-michels-development-inc,10035-000,Contractors - General,6/20/2001 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/20/2022 8:57,Search,,,,,,,,,0,
306,704,1000005177,Holiday Gas Station Store,208 N Highway 10,,Royalton,MN,56373.0,USA,3205847402.0,,https://www.gasbuddy.com/station/53560,50567-000,Service Stations - Gasoline & Oil,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/22/2023 8:40,Search,,,,,,,,,0,
307,704,1000005920,Knead to Relax,PO Box 142,,Parshall,ND,58770.0,USA,7018370038.0,,https://www.facebook.com/kneadrelax/,60543-000,Massage Therapists,7/6/2016 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/28/2022 10:20,Search,,,,,,,,,0,
308,704,1000001298,Virgil Hesse Construction Inc,15422 County Road 21,,Watkins,MN,55389.0,USA,3206857007.0,,https://www.thebluebook.com/iProView/982414/virgil-hesse-construction-inc/general-contractors/,10035-000,Contractors - General,1/1/1992 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,10/4/2022 8:07,Search,,,,,,,,,0,
309,704,1000006389,"Alternative Energy Group, LLC",260 Salem Church Rd,,Sunfish Lake,MN,55118.0,USA,6512466091.0,,http://sunfishsolarfarm.com/permitting/,80668-200,Contractors - Solar Energy,12/16/2010 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/6/2023 9:13,Search,,,,,,,,,0,
310,704,1000005939,Fit To Be Hooped Embroidery,4828 187th Ct W,,Farmington,MN,55024.0,USA,6122026033.0,,https://stitchedmodern.com/blogs/news/an-essential-guide-to-embroidery-hoops,30198-000,Embroidery,12/8/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/19/2021 4:22,Search,,,,,,,,,0,
311,704,1000006168,Dreamgirls Night Club,12 N 5th St,,Minneapolis,MN,55403.0,USA,6123337362.0,,https://www.instagram.com/dreamgirlsofficial/?hl=en,50160-000,Clubs,,,False,A+,97.0,1.0,0.0,False,Micro-small,False,10/31/2022 7:56,Search,,,,,,,,,0,
312,704,1000001384,Continental Investors Rl Est,430 2nd Ave S,,Waite Park,MN,56387.0,USA,3202533473.0,,https://www.showmelocal.com/profile.aspx?bid=1078625,60729-000,Real Estate,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/31/2023 8:46,Search,,,,,,,,,0,
313,704,1000002795,Capital City Crown Mortgage,4025 W Broadway Ave Ste 203,,Minneapolis,MN,55422.0,USA,7635040033.0,,https://capitalcrowninvestments.com/,20053-000,Mortgage Brokers,,10/24/2019 0:00,False,NR,0.0,1.0,,False,Micro-small,False,10/25/2019 4:28,Search,,,,,,,,,1,
314,704,1000002067,Rydberg & Sons Inc,PO Box 63,,Pine City,MN,55063.0,USA,3206292503.0,,https://www.dandb.com/businessdirectory/rydbergsonsinc-pinecity-mn-11230558.html,50101-000,"Brick - Concrete, Pumice",1/1/1994 0:00,,False,NR,0.0,10.0,0.0,False,Micro-small,False,1/30/2023 8:33,Search,,,,,,,,,0,
315,704,1000001265,Huerta Auto Sales,124 Benson Ave SW,,Willmar,MN,56201.0,USA,3202351178.0,,https://www.facebook.com/HuertaAutoRepair/,50040-000,Auto Dealers - Used Cars,9/25/2013 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,6/10/2022 8:25,Search,,,,,,,,,0,
316,704,1000005384,Cornerstone Health and Wellness Center,7300 147th St W Ste 304,,Apple Valley,MN,55124.0,USA,9524315330.0,,https://npino.com/chiropractor/1871891523-cornerstone-health-and-wellness-center-pllc/,60205-000,Chiropractors D.C.,4/8/2010 0:00,10/14/2016 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,3/30/2022 9:07,Search,,,,,,,,,0,
317,704,1000003924,Subway,1565 Cliff Road ,,Eagan,MN,55122.0,USA,6514543916.0,,https://restaurants.subway.com/united-states/mn/eagan/1432-yankee-doodle-road,50544-000,Restaurants,,,False,NR,0.0,,0.0,False,Micro-small,False,1/29/2020 6:34,Search,,,,,,,,,1,
318,704,1000001985,All American Auto Glass Service,605 8th Ave SW # 1,,Pine City,MN,55063.0,USA,3206296659.0,,https://www.yellowpages.com/pine-city-mn/all-american-auto-glass,50476-000,Paint - Retail,1/1/1998 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,1/30/2023 8:33,Search,,,,,,,,,0,
319,704,1000000162,Winter Wilson Siding Inc,819 Woodbridge Cir,,Dilworth,MN,56529.0,USA,7013718146.0,,http://memberzone.hbafm.com/list/member/winter-wilson-siding-inc-dilworth-5427,10126-000,Roofing Contractors,6/9/2006 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,8/30/2022 8:18,Search,,,,,,,,,0,
320,704,1000003054,Wagner Excavating,4566 Cedar Ln Ne,,Remer,MN,56672.0,USA,2185661299.0,,https://wagner-excavating.business.site/,10050-000,Excavating Contractors,,,False,NR,0.0,5.0,0.0,False,Micro-small,False,1/29/2023 8:36,Search,,,,,,,,,1,
321,704,1000002813,Center For Women Group Therapy,3754 Pleasant Ave Ste 205,,Minneapolis,MN,55409.0,USA,6128021405.0,,https://www.facebook.com/people/Center-for-Womens-Group-Therapy/100063518408848/,60971-000,Health & Medical - General,1/1/2007 0:00,11/1/2021 0:00,False,NR,0.0,2.0,0.0,False,Micro-small,False,11/3/2021 4:22,Search,,,,,,,,,0,
322,704,1000006228,Pederson Plumbing,10 County Road 56,,Grand Marais,MN,55604.0,USA,2183871011.0,,https://plumbers.cmac.ws/pederson-plumbing/41139/,10050-000,Excavating Contractors,3/18/2008 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/24/2020 4:02,Search,,,,,,,,,0,
323,704,1000006615,Embree Custom Homes Llc,12446 278th Ave NW,,Zimmerman,MN,55398.0,USA,7638569108.0,,https://opencorporates.com/companies/us_mn/31d99244-9ed4-e011-a886-001ec94ffe7f,10013-000,Building Contractors,4/7/2003 0:00,4/16/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/18/2021 3:57,Search,,,,,,,,,0,
324,704,1000003844,Esser Construction Llc,18759 Tracside Rd,,Brainerd,MN,56401.0,USA,2188281609.0,,http://www.esserconstruction.com/,10035-000,Contractors - General,1/1/2003 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,1/28/2023 8:48,Search,,,,,,,,,1,
325,704,1000003264,Dan & Beckyâ??s Market,5636 Oliver Ave SW,,Cokato,MN,55321.0,USA,3202863076.0,,http://danandbeckysmarket.com/,50277-100,Food - Sales & Delivery,7/17/2009 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/7/2023 14:20,Search,,,,,,,,,1,
326,704,1000004632,CDR Construction LLC,3411 Blaisdell Ave,,Minneapolis,MN,55408.0,USA,6127218663.0,,https://nextdoor.com/pages/c-d-r-construction-llc-minneapolis-mn/,10035-000,Contractors - General,1/1/1998 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,1/31/2023 8:46,Search,,,,,,,,,0,
327,704,1000002091,King Sales,3511 W 44th St Ste 2,,Minneapolis,MN,55410.0,USA,6129224266.0,,https://www.richardmanno.com/locations/king-sales-company-in-minnesota-and-missouri/,60769-000,Sales Organizations,,7/7/2016 0:00,False,NR,0.0,5.0,,False,Micro-small,False,7/8/2019 4:08,Search,,,,,,,,,1,
328,704,1000002220,Brian Hullopeter Construction,1203 Spartan Ave,,Albert Lea,MN,56007.0,USA,5074610476.0,,https://www.facebook.com/bhcllc21/,10035-000,Contractors - General,5/28/2009 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,11/23/2022 9:43,Search,,,,,,,,,0,
329,704,1000006275,"Hutchison Excavating, LLC",20511 Lindberg Road,,Deerwood,MN,56444.0,USA,2188515736.0,,https://www.parishesonline.com/supporter/hutchison-excavating-llc,10050-000,Excavating Contractors,3/13/2009 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/5/2020 4:18,Search,,,,,,,,,0,
330,704,1000002815,Christensen Guns & Gunsmith,3894 Highway 119,,Orr,MN,55771.0,USA,2187573530.0,,https://christensenarms.com/,50608-000,Sporting Goods - Retail,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/29/2023 8:37,Search,,,,,,,,,1,
331,704,1000001318,Voss Utility & Plumbing,885 Katydid Ln NE,,Saint Michael,MN,55376.0,USA,7634974577.0,,https://vossupinc.com/,10113-100,Plumbers - Commercial,1/1/2005 0:00,,False,NR,0.0,15.0,0.0,False,Small,False,11/29/2022 9:07,Search,,,,,,,,,1,
332,704,1000000094,MN heat Basketball,3227 Pecks Woods Turn,,New Brighton,MN,55112.0,USA,,,https://www.minnesotaheat.net/,60073-000,Athletic Organizations,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/14/2022 8:13,Search,,,,,,,,,1,
333,704,1000002700,Angel Globe Gifts,1047 Portland Jct NE,,Portland,ND,58274.0,USA,7017862522.0,,https://www.facebook.com/marketplace/112548152092705/snow-globes/,50310-000,Gift Shops,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/30/2023 8:33,Search,,,,,,,,,0,
334,704,1000001387,Continental Rehab Llc,10700 Old County Road 15 # 300,,Minneapolis,MN,55441.0,USA,9525460366.0,,https://www.yellowpages.com/minneapolis-mn/mip/continental-rehabilitation-478966991,60205-000,Chiropractors D.C.,1/1/2006 0:00,5/18/2016 0:00,False,NR,0.0,4.0,,False,Micro-small,False,5/20/2019 4:18,Search,,,,,,,,,0,
335,704,1000002249,Campus Travel LLC,2506 Riverside Ave,,Minneapolis,MN,55454.0,USA,6123386705.0,,https://www.yellowpages.com/minneapolis-mn/mip/campus-travel-4528531,70632-000,Travel Agencies & Bureaus,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/30/2023 8:34,Search,,,,,,,,,0,
336,704,1000006506,"Crying Hill Antiques, LLC",1100 crying hill,,Fort Rice,ND,58554.0,USA,7016678894.0,,https://www.facebook.com/events/ag-building-red-river-valley-fairgrounds-west-fargo-nd/crying-hill-antique-show-and-sale/881608328616398/,50014-000,Antiques - Dealers,5/27/2008 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/17/2022 7:54,Search,,,,,,,,,0,
337,704,1000004556,Aquatic Restoration,1416 10th Ave N,,Saint Cloud,MN,56303.0,USA,3203638328.0,,https://www.pca.state.mn.us/sites/default/files/wq-ws4-07a.pdf,10035-000,Contractors - General,1/1/1986 0:00,1/3/2020 0:00,False,NR,0.0,1.0,,False,Micro-small,False,9/4/2020 4:07,Search,,,,,,,,,0,
338,704,1000006226,"W C Peterson Excavating, LLC",1115 County Road 8 NE,,Federal Dam,MN,56641.0,USA,2186545282.0,,http://federaldam.com/wordpress/?p=142,10050-000,Excavating Contractors,1/1/2011 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/28/2022 8:18,Search,,,,,,,,,0,
339,704,1000004296,Glory Shine Cleaning,260 Ikola Rd,,Esko,MN,55733.0,USA,2188793817.0,,https://duluthmncoc.weblinkconnect.com/Cleaning-Services/Glory-Shine-Cleaning-1877,66002-000,Cleaning Services,2/18/1986 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/4/2022 9:03,Search,,,,,,,,,0,
340,704,1000006135,Frank's Handyman & Carpenter Service,2521 60th St NE,,Rugby,ND,58368.0,USA,7012600789.0,,https://www.homeyou.com/frank39s-handyman-carpenter-service-rugby-nd,15035-000,Handyman Services,12/26/2012 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/19/2021 4:22,Search,,,,,,,,,0,
341,704,1000002361,Premier Custom Homes Inc,1801 East 5th Street,,Duluth,MN,55812.0,USA,7632913273.0,,https://www.premierhomesmn.com/,10035-000,Contractors - General,9/14/2015 0:00,4/2/2018 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,4/6/2021 4:16,Search,,,,,,,,,1,
342,704,1000000054,Herzl Camp,4330 Cedar Lake Rd S,,Minneapolis,MN,55416.0,USA,9529274002.0,,https://herzlcamp.org/,60179-000,Camps,2/8/2008 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/4/2022 8:07,Search,,,,,,,,,1,
343,704,1000001519,Miller Trucking,PO Box 414,,Isle,MN,56342.0,USA,3206763421.0,,https://miller-trucking.business.site/,70637-000,Trucking - Heavy Hauling,1/1/1984 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/31/2023 8:46,Search,,,,,,,,,1,
344,704,1000006074,Bridge Builder Software,16449 54th St SE,,Kindred,ND,58051.0,USA,7014289900.0,,https://www.kyndryl.com/us/en,60236-000,Computer Software Publishers & Developers,7/7/2005 0:00,7/14/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,7/16/2021 4:18,Search,,,,,,,,,0,
345,704,1000006153,Michael Davis Repairs,17261 Park Cir,,Eden Prairie,MN,55346.0,USA,6122554583.0,,https://www.dandb.com/businessdirectory/michaeldavisrepairs-edenprairie-mn-6717817.html,10177-000,Construction & Remodeling Services,10/15/1998 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/4/2020 4:16,Search,,,,,,,,,0,
346,704,1000004821,Capital Courier,690 Wheeler St N,,Saint Paul,MN,55104.0,USA,6514885900.0,,https://www.capitalexpress.biz/locations/st-cloud-2/,70640-000,Trucking,1/1/2002 0:00,1/7/2008 0:00,False,NR,0.0,10.0,,False,Micro-small,False,9/26/2018 4:59,Search,,,,,,,,,0,
347,704,1000002018,Locktech,PO Box 8022,,Fargo,ND,58109.0,USA,7017301590.0,,https://www.locktech.com/,60522-000,Locks & Locksmiths,1/1/2009 0:00,1/10/2020 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/16/2023 8:36,Search,,,,,,,,,1,
348,704,1000002436,Buggy Bath Car Wash,6251 Queensland Ln N,,Osseo,MN,55311.0,USA,6513301438.0,,https://buggybathcarwash.com/,60180-000,Car Wash & Polish,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/30/2023 8:34,Search,,,,,,,,,1,
349,704,1000005428,Bluff Creek Construction Company,1401 Hesse Farm Rd,,Chaska,MN,55318.0,USA,9524454552.0,,https://www.b2byellowpages.com/company-information/094329297-bluff-creek-construction.html,10177-000,Construction & Remodeling Services,12/31/2008 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/2022 8:46,Search,,,,,,,,,0,
350,704,1000002972,Integrity Carpet Cleaning,15631 Darling Path,,Rosemount,MN,55068.0,USA,6513224935.0,,https://www.facebook.com/IntegrityCarpetCleaningServices/,60184-000,Carpet & Rug Cleaners,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/29/2023 8:36,Search,,,,,,,,,0,
351,704,1000004942,Lakestone Builders,12605 Ottawa Ave,,Savage,MN,55378.0,USA,6124790710.0,,https://www.facebook.com/Lakestone-Builders-1630302117085434/,10099-000,Patio & Deck Builders,12/1/2015 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/12/2022 9:24,Search,,,,,,,,,0,
352,704,1000005863,Dauk Construction Inc,22274 Oriole Rd,,Madison Lake,MN,56063.0,USA,5073515993.0,,https://daukconstruction.com/,10177-000,Construction & Remodeling Services,5/23/2005 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/11/2020 5:36,Search,,,,,,,,,1,
353,704,1000004957,Arnold Heberling Construction LLC,330 Maple Ave N,,Annandale,MN,55302.0,USA,3202741449.0,,https://opencorporates.com/companies/us_mn/45fdd484-97d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,5/3/2011 0:00,1/6/2019 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/11/2022 9:34,Search,,,,,,,,,0,
354,704,1000001515,Mbd Merchant,25 Birch Ave S,,Maple Lake,MN,55358.0,USA,3209637345.0,,http://www.salespider.com/b-195851076/m-b-d-merchant-faith-filled-gifts,50085-000,Books - New,,,False,NR,0.0,1.0,,False,Micro-small,False,5/24/2022 8:16,Search,,,,,,,,,0,
355,704,1000005460,"David B. Lee, CPA, LLC",5000 Mirror Lakes Dr,,Minneapolis,MN,55436.0,USA,9522700090.0,,https://taxrpo.com/preparer/david-lee-minneapolis-mn/,60005-000,Accountants,5/11/2012 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/2022 8:45,Search,,,,,,,,,0,
356,704,1000005047,"Brady Dreyer Construction, LLC",821 Nicollet Ave,,North Mankato,MN,56003.0,USA,5073888047.0,,https://opencorporates.com/companies/us_mn/6f6a1f87-94d4-e011-a886-001ec94ffe7f,10035-000,Contractors - General,1/13/2010 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/18/2021 4:08,Search,,,,,,,,,0,
357,704,1000005018,"D.L. Remodeling, LLC",6575 Killdeer Dr,,Lino Lakes,MN,55014.0,USA,6128010787.0,,https://www.facebook.com/dave.larson.501/,10177-000,Construction & Remodeling Services,,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2/5/2023 8:42,Search,,,,,,,,,0,
358,704,1000006766,All Metro Glass,1387 Cope Ave E,,Saint Paul,MN,55109.0,USA,6517771910.0,,https://foursquare.com/v/all-metro-glass/504f9a69e4b044b0249823fc,50110-000,Building Materials,1/1/2008 0:00,,False,NR,0.0,50.0,0.0,False,Micro-small,False,2/8/2023 9:28,Search,,,,,,,,,0,
359,704,1000004746,E & L Electric,61785 Kirkwood Dr,PO Box 65,Warroad,MN,56763.0,USA,2183862138.0,,https://www.facebook.com/EandLElectric/,10049-000,Electricians,9/30/1993 0:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,1/23/2023 8:35,Search,,,,,,,,,0,
360,704,1000006718,JMS Custom Services,590 Main Ave. W.,,Winsted,MN,55395.0,USA,3204852261.0,,https://www.facebook.com/jmscustomservices/,60107-700,Auto Repair - Maintenance,1/3/1979 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/23/2020 3:48,Search,,,,,,,,,0,
361,704,1000001936,Aerosim Technologies,351 Cliff Rd E Ste 200,,Burnsville,MN,55337.0,USA,9528944694.0,,https://www.aerospace-technology.com/contractors/training/aerosim/,50173-000,Computers - Dealers,10/14/1993 0:00,,False,A+,100.0,50.0,0.0,False,Micro-small,False,1/31/2023 15:41,Search,,,,,,,,,1,
362,704,1000003854,Doug Moe Construction LLC,360 Williams St,,Lewiston,MN,55952.0,USA,5075232803.0,,https://opencorporates.com/companies/us_mn/aec3b4f8-94d4-e011-a886-001ec94ffe7f,10035-000,Contractors - General,12/15/2009 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/24/2023 8:58,Search,,,,,,,,,0,
363,704,1000005502,Edina Market & Deli,7102 Amundson Ave,,Edina,MN,55439.0,USA,9529425216.0,,https://www.menupix.com/twincities/restaurants/478674/Edina-Market-Deli-Edina-MN,50278-000,Foods - Carry Out,9/19/2016 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/26/2022 8:45,Search,,,,,,,,,0,
364,704,1000005530,Goode Snow Plowing,9132 Upton Ave S,,Minneapolis,MN,55431.0,USA,9528885885.0,,https://nextdoor.com/pages/goode-snow-plowing-minneapolis-mn/,60478-000,Janitor Service,1/1/2008 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/21/2022 9:22,Search,,,,,,,,,0,
365,704,1000005490,Dakota Craftsman,4011 Glendale Dr,,Excelsior,MN,55331.0,USA,6127600628.0,,https://nextdoor.com/pages/dakota-craftsman-excelsior-mn/,10019-000,Carpenters,5/1/2009 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,3/10/2020 4:10,Search,,,,,,,,,0,
366,704,1000006240,"Acorn Builders, LLC",1303 48th St SW,,Pine River,MN,56474.0,USA,2185685353.0,,https://www.dandb.com/businessdirectory/acornbuildersllc-pineriver-mn-2121789.html,60057-000,Architects,4/12/2004 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/3/2023 8:39,Search,,,,,,,,,0,
367,704,1000005193,Wildflowers Floral and Gift L. L. C.,38830 Forest Blvd,,North Branch,MN,55056.0,USA,6516746280.0,,https://www.oldhighway61.com/listings/wildflowers-floral-and-gift-llc/,50275-000,Florists - Retail,5/25/2012 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,10/28/2022 8:24,Search,,,,,,,,,0,
368,704,1000000189,Blast Pro Contracting Inc,1016 17th St Ne,,Mandan,ND,58554.0,USA,7016631112.0,,https://www.yellowpages.com/mandan-nd/mip/blast-pro-contracting-inc-15272294,10035-000,Contractors - General,1/1/2006 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,5/11/2022 13:48,Search,,,,,,,,,0,
369,704,1000005040,Brad Gusa Construction LLC,PO Box 205,,Kellogg,MN,55945.0,USA,6513804017.0,,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1193776,10035-000,Contractors - General,5/7/2015 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/20/2022 8:57,Search,,,,,,,,,0,
370,704,1000003284,Northside Motors,22285 Raven St Nw,,Cedar,MN,55011.0,USA,7637532972.0,,https://zaubee.com/biz/northside-motors-7di91z4a,60103-000,Auto Repair & Service,8/30/2010 0:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,12/8/2020 4:09,Search,,,,,,,,,0,
371,704,1000002940,Kapala Glodek Funeral Chapels,7800 Bass Lake Rd,,New Hope,MN,55428.0,USA,7635354112.0,,https://everloved.com/funeral-homes/MN/new-hope/kapala-glodek-malone-funeral-home-new-hope-mn-55428/,62000-000,Funeral Homes,,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2/2/2023 8:52,Search,,,,,,,,,0,
372,704,1000001695,Amundson's Window Cleaning,520 6th Ave S,,South Saint Paul,MN,55075.0,USA,6512482321.0,,https://www.amundsonwindowcleaning.com/,60954-000,Window Cleaning,1/1/2007 0:00,5/27/2016 0:00,False,NR,0.0,1.0,,False,Micro-small,False,6/22/2021 4:12,Search,,,,,,,,,1,
